index,approveText,title,searchYear,searchFund,searchCode,codeText,fundTypeText,personText,money,approveYear,endYear,organization,keywords
"34","11.温度胁迫及生长发育过程中广东虫草热激蛋白CgDnaJ的功能研究","11.温度胁迫及生长发育过程中广东虫草热激蛋白CgDnaJ的功能研究","2022","青年科学基金项目","C0101","","批准号：31900015","","24.0","2019","2022","广东省科学院微生物研究所","广东虫草； 温度胁迫； 真菌功能蛋白； 真菌功能基因资源； 生长发育"
"35","12.蜗孢属及其相近属真菌的分类与分子系统学研究","12.蜗孢属及其相近属真菌的分类与分子系统学研究","2022","青年科学基金项目","C0101","","批准号：31900020","","25.0","2019","2022","贵州理工学院","真菌分类学； 子囊菌； 物种鉴定； 卷旋型丝孢菌； 淡水真菌"
"36","13.Polaribacter属细菌适应藻类丰富环境的进化机制研究","13.Polaribacter属细菌适应藻类丰富环境的进化机制研究","2022","青年科学基金项目","C0101","","批准号：31900003","","24.0","2019","2022","浙江理工大学","基因组进化； 黄杆菌科细菌； 比较基因分析； 藻类丰富环境； 生态位适应"
"37","14.靴耳亚属关键分类群研究","14.靴耳亚属关键分类群研究","2022","青年科学基金项目","C0101","","批准号：31900012","","23.0","2019","2022","鲁东大学","真菌分类学； 暗色孢子类； 物种界定； 系统分类； 复合群"
"38","15.江苏海岸带红杆菌科光合作用基因簇多样性研究","15.江苏海岸带红杆菌科光合作用基因簇多样性研究","2022","青年科学基金项目","C0101","","批准号：31900001","","23.0","2019","2022","河海大学","光合作用基因簇； 红杆菌科； 比较基因分析； 细菌； 海岸带"
"39","16.胶孢炭疽菌中Dolastane生物合成基因簇的激活及相关衍生物的靶向挖掘","16.胶孢炭疽菌中Dolastane生物合成基因簇的激活及相关衍生物的靶向挖掘","2022","青年科学基金项目","C0101","","批准号：31900011","","24.0","2019","2022","武汉轻工大学","基因簇； 次级代谢产物合成基因； 异源表达； 真菌功能基因资源； Dolastane二萜化合物"
"40","17.中国地图衣科地衣的分类与系统发育学研究","17.中国地图衣科地衣的分类与系统发育学研究","2022","青年科学基金项目","C0101","","批准号：31900010","","24.0","2019","2022","山东师范大学","地衣； 系统发育； 地图衣科； 分类学； 物种多样性"
"41","18.基于Bacillomycin D的新型脂肽化合物的结构及其抑菌机理研究","18.基于Bacillomycin D的新型脂肽化合物的结构及其抑菌机理研究","2022","青年科学基金项目","C0101","","批准号：31900005","","20.0","2019","2022","洛阳理工学院","芽孢杆菌； 脂肽； 抗真菌活性； 细菌功能活性化合物； 分子结构"
"42","19.重庆四面山食药用菌资源及褐孔菌属系统发育研究","19.重庆四面山食药用菌资源及褐孔菌属系统发育研究","2022","青年科学基金项目","C0101","","批准号：31900019","","24.0","2019","2022","长江师范学院","种质资源； 褐孔菌属； 食药用菌； 真菌多样性； 系统发育"
"43","20.中国小包脚菇属分子系统学研究","20.中国小包脚菇属分子系统学研究","2022","青年科学基金项目","C0101","","批准号：31900013","","24.0","2019","2022","广东省农业科学院蔬菜研究所","大型真菌； 系统分类； 真菌多样性； 小包脚菇属"
"44","1.蛛生真菌及其相关属的演化关系","1.蛛生真菌及其相关属的演化关系","2022","地区科学基金项目","C0101","","批准号：31860002","","40.0","2018","2022","贵州中医药大学","物种演化； 种间关系； 真菌系统发育； 无性型； 多基因分析"
"45","2.水生真菌多样性及群落结构与环境因子的关系研究","2.水生真菌多样性及群落结构与环境因子的关系研究","2022","地区科学基金项目","C0101","","批准号：31860006","","40.0","2018","2022","大理大学","水生真菌； 真菌多样性； 环境因子； 海拔； 群落结构"
"46","3.甘肃当归内生菌生物多样性与药材高品质成因机理研究","3.甘肃当归内生菌生物多样性与药材高品质成因机理研究","2022","地区科学基金项目","C0101","","批准号：31860004","","41.0","2018","2022","兰州理工大学","当归品质； 机制； 植物内生真菌； 真菌多样性"
"47","4.中国松塔牛肝菌属的物种及其与宿主植物的协同演化研究","4.中国松塔牛肝菌属的物种及其与宿主植物的协同演化研究","2022","地区科学基金项目","C0101","","批准号：31860005","","40.0","2018","2022","曲靖师范学院","宿主植物； 物种演化； 真菌系统发育； 松塔牛肝菌属； 物种多样性"
"48","5.中国丝盖伞科三个属级分支的物种多样性及毒蝇碱含量分析","5.中国丝盖伞科三个属级分支的物种多样性及毒蝇碱含量分析","2022","地区科学基金项目","C0101","","批准号：31860009","","40.0","2018","2022","海南医学院","大型真菌； 真菌分类学； 毒蝇碱； 丝盖伞科； 物种多样性"
"49","6.横断山区线虫草科物种分类、系统发育与线粒体基因组进化","6.横断山区线虫草科物种分类、系统发育与线粒体基因组进化","2022","地区科学基金项目","C0101","","批准号：32060007","","30.0","2020","2022","云南大学","线粒体基因组进化； 适应性进化； 线虫草科； 多相分类； 真菌系统发育"
"50","7.中国白锈菌科分子系统学及物种与寄主的演化关系研究","7.中国白锈菌科分子系统学及物种与寄主的演化关系研究","2022","地区科学基金项目","C0101","","批准号：31860008","","41.0","2018","2022","塔里木大学","进化模式； 协同进化； 形态特征； 真菌系统发育"
"51","8.新疆哈密瓜果园酵母菌多样性研究","8.新疆哈密瓜果园酵母菌多样性研究","2022","地区科学基金项目","C0101","","批准号：31860003","","41.0","2018","2022","石河子大学","种质资源； 功能分析； 真菌多样性； 酵母菌； 物种多样性"
"52","9.长期恶劣环境导致根瘤菌丧失结瘤能力的分子机制研究","9.长期恶劣环境导致根瘤菌丧失结瘤能力的分子机制研究","2022","地区科学基金项目","C0101","","批准号：31860001","","40.0","2018","2022","内蒙古民族大学","分子机制； 基因组进化； 生态适应性； 根瘤菌； 结瘤能力"
"53","1.红球菌新结构非核糖体肽的发掘与合成途径的解析","1.红球菌新结构非核糖体肽的发掘与合成途径的解析","2022","面上项目","C0101","","批准号：31870005","","59.0","2018","2022","浙江大学","次级代谢产物； 非核糖体肽； 放线菌功能活性化合物； 生物合成； 天然产物"
"54","2.基于抗生素生物合成元件挖掘策略的新抗菌化合物的发现及活性评价","2.基于抗生素生物合成元件挖掘策略的新抗菌化合物的发现及活性评价","2022","面上项目","C0101","","批准号：31872614","","61.0","2018","2022","中国科学院微生物研究所","次级代谢产物； 异源表达； 抗菌活性； 基因组挖掘； 生物合成基因簇"
"55","3.我国部分水系和土壤中嗜肺军团菌和长滩军团菌遗传多态性研究","3.我国部分水系和土壤中嗜肺军团菌和长滩军团菌遗传多态性研究","2022","面上项目","C0101","","批准号：31870001","","59.0","2018","2022","中山大学","长滩军团菌； 群体遗传学； 遗传多样性； 细菌； 嗜肺军团菌"
"56","4.中国广义疣柄牛肝菌属的系统发育与分类研究","4.中国广义疣柄牛肝菌属的系统发育与分类研究","2022","面上项目","C0101","","批准号：31872618","","59.0","2018","2022","中国科学院昆明植物研究所","大型真菌； 分子系统发育； 牛肝菌； 系统分类； 新分类单元"
"57","5.Sn-2黑曲霉CCTCC No. M2012538脂肪酶的结构与功能研究","5.Sn-2黑曲霉CCTCC No. M2012538脂肪酶的结构与功能研究","2022","面上项目","C0101","","批准号：31870002","","59.0","2018","2022","贵州大学","Sn-2黑曲霉CCTCC； 水解酶； 小角X散射； 酶资源； 核磁共振； M2012538脂肪酶； No."
"58","6.东南亚广义虫草资源、分类及系统发育研究","6.东南亚广义虫草资源、分类及系统发育研究","2022","面上项目","C0101","","批准号：31870017","","59.0","2018","2022","云南大学","非无性型真菌； 分类修订； 多相分类； 交配型； 多基因分析"
"59","7.晚更新世冰期以来渤海沉积层中古真菌多样性与群落演替研究","7.晚更新世冰期以来渤海沉积层中古真菌多样性与群落演替研究","2022","面上项目","C0101","","批准号：31872615","","59.0","2018","2022","中国海洋大学","群落演替； 群落组成； 真菌多样性； 古真菌； 物种多样性"
"60","8.蜜环菌来源的倍半萜醇芳香酸酯类活性天然产物的生物合成研究","8.蜜环菌来源的倍半萜醇芳香酸酯类活性天然产物的生物合成研究","2022","面上项目","C0101","","批准号：31872617","","59.0","2018","2022","中国医学科学院医药生物技术研究所","倍半萜醇芳香酸酯类； 次级代谢产物合成基因； 生物合成； 真菌功能蛋白； 真菌天然产物"
"61","9.禾本科植物巨座壳目内生真菌演化及其互作关系研究","9.禾本科植物巨座壳目内生真菌演化及其互作关系研究","2022","面上项目","C0101","","批准号：31870010","","62.0","2018","2022","浙江大学","巨座壳目； 侵染模式； 植物内生真菌； 营养和生活方式； 禾本科植物"
"62","10.多孔菌目原毛平革菌类真菌的分类与系统发育研究","10.多孔菌目原毛平革菌类真菌的分类与系统发育研究","2022","面上项目","C0101","","批准号：31870011","","59.0","2018","2022","北京林业大学","担子菌； 大型真菌； 系统分类； 物种鉴定； DNA条形码"
"63","11.含毒蕈碱和异噁唑衍生物类有毒蘑菇的毒素成分及系统发育研究","11.含毒蕈碱和异噁唑衍生物类有毒蘑菇的毒素成分及系统发育研究","2022","面上项目","C0101","","批准号：31872616","","62.0","2018","2022","湖南师范大学","有毒蘑菇； 大型真菌； 毒蕈碱； 代谢多样性； 异噁唑衍生物"
"64","12.珍稀野生食药用菌蒙古口蘑基因组谱系与功能相关性研究","12.珍稀野生食药用菌蒙古口蘑基因组谱系与功能相关性研究","2022","面上项目","C0101","","批准号：31870014","","62.0","2018","2022","吉林农业大学","功能基因； 种质资源； 有效成分； 保育； 遗传多样性"
"65","13.美国山核桃的外生菌根真菌多样性及分布格局研究","13.美国山核桃的外生菌根真菌多样性及分布格局研究","2022","面上项目","C0101","","批准号：31872619","","59.0","2018","2022","中国科学院昆明植物研究所","生态分布； 大型真菌； 真菌资源； 真菌多样性； 生物地理学"
"66","14.干巴菌线粒体异质性的发生水平和效应研究","14.干巴菌线粒体异质性的发生水平和效应研究","2022","面上项目","C0101","","批准号：31870009","","61.0","2018","2022","云南大学","遗传重组； 群体基因组； 遗传多样性"
"67","15.基于高通量测序的不同环境因子对网柄细胞状黏菌个体发育及多样性影响研究","15.基于高通量测序的不同环境因子对网柄细胞状黏菌个体发育及多样性影响研究","2022","面上项目","C0101","","批准号：31870015","","59.0","2018","2022","吉林农业大学","扩增子测序； 细胞黏菌； 环境因子； 宏基因组； 物种多样性"
"68","16.肉座菌科真菌系统发育基因组学研究","16.肉座菌科真菌系统发育基因组学研究","2022","面上项目","C0101","","批准号：31870012","","59.0","2018","2022","中国科学院微生物研究所","子囊菌； 属间关系； 菌寄生性； 种间关系； 真菌系统发育"
"69","17.广义变色卧孔菌属和蜡孔菌属的系统学研究","17.广义变色卧孔菌属和蜡孔菌属的系统学研究","2022","面上项目","C0101","","批准号：31870007","","59.0","2018","2022","北京林业大学","大型真菌； 蜡孔菌属； 自然保护； 系统分类； 变色卧孔菌属"
"70","18.“健康型-连作障碍型-严重连作障碍型-抑病型”大蒜根际微生物群落结构解析及关键病原菌/拮抗菌的收集鉴定","18.“健康型-连作障碍型-严重连作障碍型-抑病型”大蒜根际微生物群落结构解析及关键病原菌/拮抗菌的收集鉴定","2022","面上项目","C0101","","批准号：31870004","","59.0","2018","2022","中国农业科学院农业资源与农业区划研究所","菌种鉴定； 大蒜连作障碍； 高通量测序； 关键微生物分离； 群落结构"
"71","19.中国烟白齿菌科(Bankeraceae)菌根真菌的分类与系统发育研究","19.中国烟白齿菌科(Bankeraceae)菌根真菌的分类与系统发育研究","2022","面上项目","C0101","","批准号：31870008","","62.0","2018","2022","北京林业大学","大型真菌； 多基因谱系学； 形态特征； 系统分类； DNA条形码"
"72","20.我国主产区水稻内生固氮菌多样性、nifH基因信息数据库构建与固氮活跃菌群研究","20.我国主产区水稻内生固氮菌多样性、nifH基因信息数据库构建与固氮活跃菌群研究","2022","面上项目","C0101","","批准号：31870003","","59.0","2018","2022","中国农业科学院农业资源与农业区划研究所","活跃固氮； 植物内生细菌； 水稻； nifH基因信息数据库； 细菌多样性"
"73","21.食药用菇类中不同蛋白质抑制肺癌细胞增殖的作用途径和关键靶点解析的研究","21.食药用菇类中不同蛋白质抑制肺癌细胞增殖的作用途径和关键靶点解析的研究","2022","面上项目","C0101","","批准号：31870006","","59.0","2018","2022","南开大学","多样性； 食药用真菌资源与驯化； 活性成分"
"74","22.我国不同森林生态系统中木腐真菌物种多样性与群落构建机制研究","22.我国不同森林生态系统中木腐真菌物种多样性与群落构建机制研究","2022","面上项目","C0101","","批准号：31870018","","60.0","2018","2022","中国科学院沈阳应用生态研究所","大型真菌； 群落构建机制； 物种多样性"
"75","1.古菌真核类型引发酶的亚基性质与功能演化的研究","1.古菌真核类型引发酶的亚基性质与功能演化的研究","2022","重点项目","C0101","","批准号：31730001","","293.0","2017","2022","中国科学院微生物研究所","古菌； 功能演化； DNA修复； DNA复制； 古菌-真核生物引发酶"
"76","1.红球菌新结构非核糖体肽的发掘与合成途径的解析","1.红球菌新结构非核糖体肽的发掘与合成途径的解析","2022","面上项目","C0101","","批准号：31870005","","59.0","2018","2022","浙江大学","次级代谢产物； 非核糖体肽； 放线菌功能活性化合物； 生物合成； 天然产物"
"77","2.基于抗生素生物合成元件挖掘策略的新抗菌化合物的发现及活性评价","2.基于抗生素生物合成元件挖掘策略的新抗菌化合物的发现及活性评价","2022","面上项目","C0101","","批准号：31872614","","61.0","2018","2022","中国科学院微生物研究所","次级代谢产物； 异源表达； 抗菌活性； 基因组挖掘； 生物合成基因簇"
"78","3.我国部分水系和土壤中嗜肺军团菌和长滩军团菌遗传多态性研究","3.我国部分水系和土壤中嗜肺军团菌和长滩军团菌遗传多态性研究","2022","面上项目","C0101","","批准号：31870001","","59.0","2018","2022","中山大学","长滩军团菌； 群体遗传学； 遗传多样性； 细菌； 嗜肺军团菌"
"79","4.中国广义疣柄牛肝菌属的系统发育与分类研究","4.中国广义疣柄牛肝菌属的系统发育与分类研究","2022","面上项目","C0101","","批准号：31872618","","59.0","2018","2022","中国科学院昆明植物研究所","大型真菌； 分子系统发育； 牛肝菌； 系统分类； 新分类单元"
"80","5.Sn-2黑曲霉CCTCC No. M2012538脂肪酶的结构与功能研究","5.Sn-2黑曲霉CCTCC No. M2012538脂肪酶的结构与功能研究","2022","面上项目","C0101","","批准号：31870002","","59.0","2018","2022","贵州大学","Sn-2黑曲霉CCTCC； 水解酶； 小角X散射； 酶资源； 核磁共振； M2012538脂肪酶； No."
"81","6.东南亚广义虫草资源、分类及系统发育研究","6.东南亚广义虫草资源、分类及系统发育研究","2022","面上项目","C0101","","批准号：31870017","","59.0","2018","2022","云南大学","非无性型真菌； 分类修订； 多相分类； 交配型； 多基因分析"
"82","7.晚更新世冰期以来渤海沉积层中古真菌多样性与群落演替研究","7.晚更新世冰期以来渤海沉积层中古真菌多样性与群落演替研究","2022","面上项目","C0101","","批准号：31872615","","59.0","2018","2022","中国海洋大学","群落演替； 群落组成； 真菌多样性； 古真菌； 物种多样性"
"83","8.蜜环菌来源的倍半萜醇芳香酸酯类活性天然产物的生物合成研究","8.蜜环菌来源的倍半萜醇芳香酸酯类活性天然产物的生物合成研究","2022","面上项目","C0101","","批准号：31872617","","59.0","2018","2022","中国医学科学院医药生物技术研究所","倍半萜醇芳香酸酯类； 次级代谢产物合成基因； 生物合成； 真菌功能蛋白； 真菌天然产物"
"84","9.禾本科植物巨座壳目内生真菌演化及其互作关系研究","9.禾本科植物巨座壳目内生真菌演化及其互作关系研究","2022","面上项目","C0101","","批准号：31870010","","62.0","2018","2022","浙江大学","巨座壳目； 侵染模式； 植物内生真菌； 营养和生活方式； 禾本科植物"
"85","10.多孔菌目原毛平革菌类真菌的分类与系统发育研究","10.多孔菌目原毛平革菌类真菌的分类与系统发育研究","2022","面上项目","C0101","","批准号：31870011","","59.0","2018","2022","北京林业大学","担子菌； 大型真菌； 系统分类； 物种鉴定； DNA条形码"
"86","11.含毒蕈碱和异噁唑衍生物类有毒蘑菇的毒素成分及系统发育研究","11.含毒蕈碱和异噁唑衍生物类有毒蘑菇的毒素成分及系统发育研究","2022","面上项目","C0101","","批准号：31872616","","62.0","2018","2022","湖南师范大学","有毒蘑菇； 大型真菌； 毒蕈碱； 代谢多样性； 异噁唑衍生物"
"87","12.珍稀野生食药用菌蒙古口蘑基因组谱系与功能相关性研究","12.珍稀野生食药用菌蒙古口蘑基因组谱系与功能相关性研究","2022","面上项目","C0101","","批准号：31870014","","62.0","2018","2022","吉林农业大学","功能基因； 种质资源； 有效成分； 保育； 遗传多样性"
"88","13.美国山核桃的外生菌根真菌多样性及分布格局研究","13.美国山核桃的外生菌根真菌多样性及分布格局研究","2022","面上项目","C0101","","批准号：31872619","","59.0","2018","2022","中国科学院昆明植物研究所","生态分布； 大型真菌； 真菌资源； 真菌多样性； 生物地理学"
"89","14.干巴菌线粒体异质性的发生水平和效应研究","14.干巴菌线粒体异质性的发生水平和效应研究","2022","面上项目","C0101","","批准号：31870009","","61.0","2018","2022","云南大学","遗传重组； 群体基因组； 遗传多样性"
"90","15.基于高通量测序的不同环境因子对网柄细胞状黏菌个体发育及多样性影响研究","15.基于高通量测序的不同环境因子对网柄细胞状黏菌个体发育及多样性影响研究","2022","面上项目","C0101","","批准号：31870015","","59.0","2018","2022","吉林农业大学","扩增子测序； 细胞黏菌； 环境因子； 宏基因组； 物种多样性"
"91","16.肉座菌科真菌系统发育基因组学研究","16.肉座菌科真菌系统发育基因组学研究","2022","面上项目","C0101","","批准号：31870012","","59.0","2018","2022","中国科学院微生物研究所","子囊菌； 属间关系； 菌寄生性； 种间关系； 真菌系统发育"
"92","17.广义变色卧孔菌属和蜡孔菌属的系统学研究","17.广义变色卧孔菌属和蜡孔菌属的系统学研究","2022","面上项目","C0101","","批准号：31870007","","59.0","2018","2022","北京林业大学","大型真菌； 蜡孔菌属； 自然保护； 系统分类； 变色卧孔菌属"
