index,approveText,title,searchYear,searchFund,searchCode,codeText,fundTypeText,personText,money,approveYear,endYear,organization,keywords
"22","31900028","4.蓝细菌Synechococcus elongatus UTEX 3055趋光性信号转导机理研究","2022","青年科学基金项目","C0102","C0102","青年科学基金项目","杨毅玲","24.0","2019","2022","中国科学院水生生物研究所","细菌趋光性； 双组分信号系统； 信号转导； 微生物趋化作用； 蓝细菌"
"23","31900034","5.甲烷古菌核糖体RNA加工成熟机制","2022","青年科学基金项目","C0102","C0102","青年科学基金项目","祁磊","25.0","2019","2022","中国科学院微生物研究所","核糖核酸酶； 甲烷古菌； 核糖体RNA加工成熟； 核酸的合成与功能； 顺反子"
"24","31900040","6.恶臭假单胞菌中GcbA上游激酶配体的筛选及功能鉴定","2022","青年科学基金项目","C0102","C0102","青年科学基金项目","聂海玲","21.0","2019","2022","华中农业大学","二鸟苷酸环化酶GcbA； 蛋白互作； 激酶配体； 微生物被膜； 信号分子"
"25","31900031","7.锌金属蛋白酶仿生亲和配基设计及相互作用机制研究","2022","青年科学基金项目","C0102","C0102","青年科学基金项目","李尚勇","24.0","2019","2022","青岛大学","蛋白酶； 酶的结构与功能； 分子动力学模拟； 深海细菌； 定向进化"
"26","31900033","8.可抗超级细菌的抗生素——单酰胺菌素（Sulfazecin） 生物合成中羟基化修饰酶的催化机理阐释及其定向改造","2022","青年科学基金项目","C0102","C0102","青年科学基金项目","宋恒","24.0","2019","2022","武汉大学","生物转化； 蛋白质工程； 酶分子动力学； 抗生素修饰酶； 催化机制"
"27","31900023","9.金黄色葡萄球菌分裂板结构的研究","2022","青年科学基金项目","C0102","C0102","青年科学基金项目","苏海楠","25.0","2019","2022","山东大学","纳米操纵； 原子力显微镜； 分裂版； 细胞结构； 细胞分裂"
"28","31900025","10.新型小肽inersin抑制无乳链球菌致病性的分子机制","2022","青年科学基金项目","C0102","C0102","青年科学基金项目","张杰","24.0","2019","2022","中国科学院微生物研究所","致病性； 无乳链球菌； 群体感应调节系统； 信号分子； 惰性乳杆菌"
"29","31900024","11.基于DNA复制起始非同步的大肠杆菌的生长在单细胞水平上探索DNA对细菌细胞周期的影响","2022","青年科学基金项目","C0102","C0102","青年科学基金项目","张峥","25.0","2019","2022","中国科学院深圳先进技术研究院","细胞周期； 细胞分裂"
"30","31900041","12.细菌分裂蛋白FtsZ的动态特性及其形成Z环的相关机制探究","2022","青年科学基金项目","C0102","C0102","青年科学基金项目","关凤慧","25.0","2019","2022","天津大学","骨架蛋白； FtsZ； 装配"
"31","31900029","13.酸胁迫下乳酸乳球菌非编码小RNAs042的高转录机制研究","2022","青年科学基金项目","C0102","C0102","青年科学基金项目","刘家亨","26.0","2019","2022","四川大学","转录调控因子； 微生物的环境适应性及机制； 非编码小RNA； 乳酸乳球菌； 耐酸机制"
"32","31900026","14.地衣芽胞杆菌群体感应系统ComQXPA调控铁摄取机制的研究","2022","青年科学基金项目","C0102","C0102","青年科学基金项目","王冬","24.0","2019","2022","湖北大学","缺铁胁迫； 微生物的环境适应性及机制； 群体感应； 芽胞杆菌"
"33","31900036","15.一氧化氮降解酶Fhb1调控黄曲霉毒素合成的分子机制研究","2022","青年科学基金项目","C0102","C0102","青年科学基金项目","杨坤龙","24.0","2019","2022","江苏师范大学","一氧化氮降解酶； 黄曲霉； 蛋白质修饰； 蛋白质的合成与功能； S-亚硝基化"
"34","31900021","16.假结核耶尔森氏菌Ahp系统的鉴定及表达调控机制的研究","2022","青年科学基金项目","C0102","C0102","青年科学基金项目","万芬","25.0","2019","2022","杭州医学院","过氧化氢酶； Ahp； 氧化胁迫； OxyR"
"35","31900035","17.深海来源β-半乳糖苷酶的定向进化和适冷机制研究","2022","青年科学基金项目","C0102","C0102","青年科学基金项目","孙晶晶","25.0","2019","2022","中国水产科学研究院黄海水产研究所","酶的结构与功能； 适冷酶； 深海细菌； 定向进化； β-半乳糖苷酶"
"36","31900030","18.小白链霉菌聚二氨基丙酸合成关键酶的结构域功能与催化机制研究","2022","青年科学基金项目","C0102","C0102","青年科学基金项目","王明轩","24.0","2019","2022","上海理工大学","聚二氨基丙酸合成酶； 结构域； 酶的结构与功能； 蛋白质纯化； 催化机制"
"37","31900037","19.古菌蛋白质N末端乙酰化修饰调控蛋白胞内含量的机制","2022","青年科学基金项目","C0102","C0102","青年科学基金项目","曹静静","24.0","2019","2022","中国科学院微生物研究所","古菌； 蛋白质修饰； 蛋白质的合成与功能； N末端乙酰化修饰； N末端乙酰基转移酶"
"38","31900038","20. Lux通路蛋白调控Pseudoalteromonas sp. CSN423胞外金属蛋白酶E423表达的分子机制","2022","青年科学基金项目","C0102","C0102","青年科学基金项目","武翠玲","25.0","2019","2022","长治医学院","蛋白酶； Lux通路蛋白； 蛋白相互作用； 假交替单胞菌； 酶的结构与功能"
"39","31900032","21.乳球菌噬菌体1706新颖复合型DNA聚合酶的功能研究","2022","青年科学基金项目","C0102","C0102","青年科学基金项目","黄锋涛","24.0","2019","2022","华中科技大学","复制体； 从头合成； 酶的结构与功能； 催化机制； 新颖DNA聚合酶"
"40","31860019","1.DNA磷硫酰化修饰体系中dndE的功能分析及在细菌基因组修饰选择性的分子机制研究","2022","地区科学基金项目","C0102","C0102","地区科学基金项目","赖崇德","40.0","2018","2022","江西农业大学","修饰选择性分子机制； 甲基化； 功能分析； 硫修饰； DNA磷硫酰化修饰"
"41","31860018","2.以碱性纤维素溶液为基质生产可降解地膜用P3HB4HB材料研究","2022","地区科学基金项目","C0102","C0102","地区科学基金项目","岳海涛","40.0","2018","2022","新疆大学","3-羟基丁酸(3HB)和4-羟基丁酸(4HB)共聚酯； PHA； PHB"
