index,approveText,title,searchYear,searchFund,searchCode,codeText,fundTypeText,personText,money,approveYear,endYear,organization,keywords
"11","11.乙酰化修饰调控氨同化的机制及对沙门氏菌致病性的影响","11.乙酰化修饰调控氨同化的机制及对沙门氏菌致病性的影响","2022","面上项目","C0103","","批准号：31870021","","62.0","2018","2022","上海交通大学","氮同化作用； 致病性； 新靶点； 翻译后修饰； 沙门氏菌"
"12","12.微拟球藻脂质合成途径相关调控miRNA的系统发现及调控机制解析","12.微拟球藻脂质合成途径相关调控miRNA的系统发现及调控机制解析","2022","面上项目","C0103","","批准号：31870027","","59.0","2018","2022","暨南大学","代谢流； 碳氮代谢； 代谢机制； 脂肪酸合成； 藻"
"13","13.UriR/RbsR参与谷氨酸棒杆菌抵御高温压力的机制研究","13.UriR/RbsR参与谷氨酸棒杆菌抵御高温压力的机制研究","2022","面上项目","C0103","","批准号：31870044","","60.0","2018","2022","中国科学院天津工业生物技术研究所","转录调控因子； 谷氨酸棒杆菌； 微生物的环境适应性及机制； 蛋白稳定性； 高温压力"
"14","14.嗜酸性氧化亚铁硫杆菌亚铁氧化电子传递链的基础研究","14.嗜酸性氧化亚铁硫杆菌亚铁氧化电子传递链的基础研究","2022","面上项目","C0103","","批准号：31872621","","59.0","2018","2022","山东大学","铁氧化； 能量代谢； 电子传递链； 嗜酸性氧化亚铁硫杆菌； 化能自养"
"15","15.灰盖鬼伞菌柄伸长生长停止过程中细胞壁成熟作用的分子机制研究","15.灰盖鬼伞菌柄伸长生长停止过程中细胞壁成熟作用的分子机制研究","2022","面上项目","C0103","","批准号：31870033","","59.0","2018","2022","南京师范大学","细胞壁； 伸长生长； 子实体形成； 真菌； 细胞结构"
"16","16.深海链霉菌 Streptomyces atratus SCSIO ZH16中新颖环肽化合物atramycin的代谢激活及其生物合成机制","16.深海链霉菌 Streptomyces atratus SCSIO ZH16中新颖环肽化合物atramycin的代谢激活及其生物合成机制","2022","面上项目","C0103","","批准号：31870046","","59.0","2018","2022","中国科学院南海海洋研究所","合成基因簇； 抗生素合成代谢； 基因组挖掘； 次级代谢； 2-甲基肉桂酸结构单元"
"17","17.一条全新的细菌生物素前体的生物合成途径研究","17.一条全新的细菌生物素前体的生物合成途径研究","2022","面上项目","C0103","","批准号：31870029","","59.0","2018","2022","南京医科大学","生物素生物合成； 合成途径； 脂肪酸合成； β-酮脂酰-ACP合成酶； 合成代谢"
"18","18.分枝杆菌中c-di-GMP受体调节子BfcR调控细菌生物膜形成和耐药性的分子机制研究","18.分枝杆菌中c-di-GMP受体调节子BfcR调控细菌生物膜形成和耐药性的分子机制研究","2022","面上项目","C0103","","批准号：31870036","","61.0","2018","2022","广西大学","分枝杆菌； 生物被膜； 信号受体； 耐药菌； 环鸟苷二磷酸"
"19","19.真菌窗烷类杀虫活性倍半萜生物合成的研究","19.真菌窗烷类杀虫活性倍半萜生物合成的研究","2022","面上项目","C0103","","批准号：31870022","","60.0","2018","2022","西南大学","合成基因簇； 抗生素合成代谢； 代谢调控； 次级代谢； 组合生物合成"
"20","20.需钠弧菌细胞大小及细胞周期与生长偶联的定量模式研究","20.需钠弧菌细胞大小及细胞周期与生长偶联的定量模式研究","2022","面上项目","C0103","","批准号：31870028","","59.0","2018","2022","华中师范大学","双染色体； 细胞周期； 细胞大小； 细胞增殖； 需钠弧菌"
"21","21.产油酵母脂滴区室化调控代谢途径合成脂肪酸衍生物","21.产油酵母脂滴区室化调控代谢途径合成脂肪酸衍生物","2022","面上项目","C0103","","批准号：31870042","","62.0","2018","2022","大连工业大学","脂滴； 产油酵母； 亚细胞区室化； 合成途径； 生物燃料"
"22","22.以抗菌活性为导向的安普霉素生物合成机制研究及其理性改造","22.以抗菌活性为导向的安普霉素生物合成机制研究及其理性改造","2022","面上项目","C0103","","批准号：31870035","","62.0","2018","2022","武汉大学","氨基糖苷类抗生素； 安普霉素； 合成基因簇； 八碳糖； 组合生物合成"
"23","23.趋化受体MCP2201介导的趋化激活和抑制的机理研究","23.趋化受体MCP2201介导的趋化激活和抑制的机理研究","2022","面上项目","C0103","","批准号：31870037","","59.0","2018","2022","中国科学院微生物研究所","趋化受体； 蛋白质结构与功能； 调控机制； 跨膜信号传递； 趋化性"
"24","24.梭链孢烷抗生素的生物合成机制及其组合生物合成研究","24.梭链孢烷抗生素的生物合成机制及其组合生物合成研究","2022","面上项目","C0103","","批准号：31870032","","59.0","2018","2022","暨南大学","真菌三萜； 合成基因簇； 梭链孢烷抗生素； 抗生素合成代谢； 组合生物合成"
"25","25.高活性苯并二吡咯类抗肿瘤抗生素的生物合成与新化合物挖掘","25.高活性苯并二吡咯类抗肿瘤抗生素的生物合成与新化合物挖掘","2022","面上项目","C0103","","批准号：31870034","","59.0","2018","2022","上海师范大学","合成基因簇； 转录调控； 生物合成； 天然产物； 次级代谢"
"26","26.甲酸诱导毕赤酵母表达外源蛋白与代谢调控机制研究","26.甲酸诱导毕赤酵母表达外源蛋白与代谢调控机制研究","2022","面上项目","C0103","","批准号：31870045","","59.0","2018","2022","上海理工大学","毕赤酵母； 辅助碳源； 诱导作用； 代谢调控； 甲酸"
"27","27.工业类球红细菌中氧化呼吸链与辅酶Q10积累机制解析和高产策略研究","27.工业类球红细菌中氧化呼吸链与辅酶Q10积累机制解析和高产策略研究","2022","面上项目","C0103","","批准号：31870040","","59.0","2018","2022","华东理工大学","呼吸链； 初级代谢； 类球红细菌； 辅酶Q10； 合成代谢"
"28","28.村山醌生物合成及其骨架重排机制的研究","28.村山醌生物合成及其骨架重排机制的研究","2022","面上项目","C0103","","批准号：31870026","","59.0","2018","2022","上海交通大学","骨架重排； 机制研究； 合成基因簇； 抗生素合成代谢； 芳香聚酮"
"29","29.黄曲霉spc105基因在次级代谢、菌核发育和氧化应激中的功能及三者关联机制研究","29.黄曲霉spc105基因在次级代谢、菌核发育和氧化应激中的功能及三者关联机制研究","2022","面上项目","C0103","","批准号：31870031","","62.0","2018","2022","中山大学","氧化应激； 黄曲霉； 菌核发育； 次级代谢； spc105基因"
"30","30.内生真菌Berkleasmium sp. Dzf12中螺二萘Palmarumycin C13生物合成关键步骤研究","30.内生真菌Berkleasmium sp. Dzf12中螺二萘Palmarumycin C13生物合成关键步骤研究","2022","面上项目","C0103","","批准号：31872623","","59.0","2018","2022","中国农业大学","内生真菌； 螺缩酮合成酶； 合成基因簇； 螺二萘； 合成途径"
