index,approveText,title,searchYear,searchFund,searchCode,codeText,fundTypeText,personText,money,approveYear,endYear,organization,keywords
"15","31870493","15.邻苯二甲酸酯对荧光假单胞菌的毒理效应与损伤机制","2022","面上项目","C0310","C0310","面上项目","王志刚","60.0","2018","2022","齐齐哈尔大学","损伤机制； 有机污染物； 生态毒理学； 荧光假单胞菌； 邻苯二甲酸酯"
"16","31901190","1.氮肥影响桑树修复镉污染农田的行为和机理研究","2022","青年科学基金项目","C0310","C0310","青年科学基金项目","蒋勇兵","23.0","2019","2022","湖南省蚕桑科学研究所","镉； 重金属； 迁移； 桑树； 氮肥"
"17","31901179","2.微塑料对土壤中抗生素抗性基因的影响及机理研究","2022","青年科学基金项目","C0310","C0310","青年科学基金项目","杨扬","24.0","2019","2022","南京农业大学","水平转移； 抗性微生物； 宏基因组； 微塑料； 抗生素抗性基因"
"18","31901227","3.山西省煤矸石山区外生菌根真菌（ECMF）和深色有隔内生真菌（DSE）多样性及其重金属耐性研究","2022","青年科学基金项目","C0310","C0310","青年科学基金项目","李朕","23.0","2019","2022","山西大同大学","深色有隔内生真菌； 外生菌根真菌； 煤矸石山； 重金属污染； 微生物修复"
"19","31901189","4.生物炭负载多功能微生物菌群强化土壤DBP污染修复的机制","2022","青年科学基金项目","C0310","C0310","青年科学基金项目","陶月","24.0","2019","2022","东北农业大学","土壤修复； 微生物降解； 邻苯二甲酸二丁酯； 生物炭吸附； 多功能微生物菌群"
"20","31901184","5.锌铁转运蛋白SmZIP8提高镉转运能力及抗性的机制研究","2022","青年科学基金项目","C0310","C0310","青年科学基金项目","邹金华","24.0","2019","2022","天津师范大学","锌铁转运蛋白； 抗性； 重金属； 毒性机制； 转运"
"21","31901177","6.红树林凋落物分解过程硫酸盐还原微生物驱动的重金属归趋","2022","青年科学基金项目","C0310","C0310","青年科学基金项目","洪华龙","24.0","2019","2022","厦门大学","凋落物分解； 滨海湿地； 重金属； 硫酸盐还原微生物； 环境归趋"
"22","31901187","7.微塑料－新烟碱类农药在人工湿地的强化去除和迁移转化研究","2022","青年科学基金项目","C0310","C0310","青年科学基金项目","唐小燕","24.0","2019","2022","暨南大学","农药； 微塑料； 人工湿地； 迁移转化； 铁生物炭陶粒"
"23","31901226","8.离子型稀土矿迹地生物炭改善豆科植物固氮微生物群落结构的研究","2022","青年科学基金项目","C0310","C0310","青年科学基金项目","刘明骞","24.0","2019","2022","华南农业大学","植物修复； 土壤改良； 固氮微生物； 生物炭； 豆科植物"
"24","31901178","9.土壤有机碳和团聚体对纳米羟基磷灰石及重金属在饱和多孔介质中迁移的影响研究","2022","青年科学基金项目","C0310","C0310","青年科学基金项目","李琪","25.0","2019","2022","山东省科学院","CT扫描； 重金属； 迁移； 孔隙结构； 土壤水"
"25","31901188","10.析氢电位下电活性生物膜对甲砜霉素的降解效能与机理研究","2022","青年科学基金项目","C0310","C0310","青年科学基金项目","陈峻峰","25.0","2019","2022","曲阜师范大学","微生物电化学技术； 微生物降解； 电活性生物膜； 析氢电位； 抗生素"
"26","31901185","11.细胞色素P450在拟柱孢藻毒素诱导小鼠肝毒性中的作用及机制研究","2022","青年科学基金项目","C0310","C0310","青年科学基金项目","杨祎明","25.0","2019","2022","广州医科大学","细胞色素P450； 拟柱孢藻毒素； 蓝藻毒素； 肝脏毒性； 毒性机制"
"27","31901180","12.厌氧硝酸还原酶调控Pisolithus sp1对Cr（VI）的胞外还原机制","2022","青年科学基金项目","C0310","C0310","青年科学基金项目","史良","24.0","2019","2022","南京农业大学","Cr（VI）； 微生物； 重金属； 植物修复； 硝酸还原酶"
"28","31901182","13.微囊藻毒素引起精子细胞从睾丸生精上皮脱落的分子机制研究","2022","青年科学基金项目","C0310","C0310","青年科学基金项目","陈亚冰","24.0","2019","2022","南京大学","微丝骨架； 生殖毒性； 微囊藻毒素； 毒性机制； 支持细胞"
"29","31901183","14.MAPK-Runx2信号通路介导汞暴露损伤斑马鱼脊柱发育的机制研究","2022","青年科学基金项目","C0310","C0310","青年科学基金项目","陈启亮","25.0","2019","2022","重庆师范大学","汞暴露； 重金属； 脊柱发育； 毒性机制； MAPK-Runx2信号通路"
"30","31901225","15.黄土丘陵不同植被恢复区生物土壤结皮对土壤碳通量影响的机制研究","2022","青年科学基金项目","C0310","C0310","青年科学基金项目","管超","24.0","2019","2022","兰州大学","土壤呼吸； 黄土丘陵区； 净碳交换； 生物土壤结皮； 植被恢复"
"31","31901186","16.母源性微囊藻毒素-LR暴露对仔鼠卵巢的发育毒性效应及机制研究","2022","青年科学基金项目","C0310","C0310","青年科学基金项目","陈亮","25.0","2019","2022","西安理工大学","生殖毒性； 微囊藻毒素； 慢性暴露； 卵巢发育毒性； 毒性机制"
"32","31901181","17.小球藻对有机磷阻燃剂TDCPP暴露的响应与适应机制研究","2022","青年科学基金项目","C0310","C0310","青年科学基金项目","张芯","24.0","2019","2022","中南民族大学","生物毒性； 植物； 微藻； 适应机制； 光合作用"
"33","31860151","1.藏中典型矿区重金属扩散机制及定量模型研究","2022","地区科学基金项目","C0310","C0310","地区科学基金项目","赵玉红","39.0","2018","2022","西藏农牧学院","定量模型； 重金属； 西藏中部； 扩散； 矿区生态系统"
"34","31860175","2.民勤衰败固沙林下土壤结皮发育对红砂定居的影响及作用机制","2022","地区科学基金项目","C0310","C0310","地区科学基金项目","何芳兰","40.0","2018","2022","甘肃省治沙研究所","红砂； 生态重建； 生物土壤结皮； 人工固沙林； 植被恢复"
"35","31860152","3.溴虫氟苯双酰胺在稻田土壤中的行为及毒理效应研究","2022","地区科学基金项目","C0310","C0310","地区科学基金项目","李保同","40.0","2018","2022","江西农业大学","生态风险； 生态风险评估"
"36","31860171","4.珍贵乡土树种与桉树混交修复土壤质量的效应及机理研究","2022","地区科学基金项目","C0310","C0310","地区科学基金项目","温远光","40.0","2018","2022","广西大学","土壤微生物； 联合修复； 珍贵乡土树种； 土壤质量； 协同作用"
"37","31860153","5.微囊藻毒素-LR（MC-LR）对大鼠肝脏脂代谢紊乱的蛋白质组学及计算机模拟研究","2022","地区科学基金项目","C0310","C0310","地区科学基金项目","庹浔","40.0","2018","2022","南昌大学","蛋白质组学； 脂代谢； 微囊藻毒素； 肝脏毒性； PPAR信号通路"
"38","31860176","6.祁连山北麓金川矿区寄主植物与内生菌协同调控转移重金属的驱动机制和响应规律","2022","地区科学基金项目","C0310","C0310","地区科学基金项目","高天鹏","40.0","2018","2022","兰州城市学院","联合修复； 植物修复； 生态恢复； 重金属污染； 微生物修复"
"39","31860173","7.南方喀斯特地区桉树人工林乡土树种定居限制及调控机制研究","2022","地区科学基金项目","C0310","C0310","地区科学基金项目","段文军","40.0","2018","2022","南宁师范大学","群落配置； 结构优化； 人工辅助恢复； 植被恢复"
"40","31860155","8.叠加污染条件下环境激素类农药联合作用对蚯蚓的复合生态毒性及机理研究","2022","地区科学基金项目","C0310","C0310","地区科学基金项目","周世萍","40.0","2018","2022","西南林业大学","生殖毒性； 联合毒性作用； 生态毒理学； 内分泌干扰效应； 杀虫剂"
"41","31860154","9.鄱阳湖流域畜禽养殖抗生素与重金属复合污染的生态毒性及其分子机制","2022","地区科学基金项目","C0310","C0310","地区科学基金项目","吴永明","40.0","2018","2022","江西省科学院","鄱阳湖； 联合毒性作用； 生态毒理学； 重金属； 抗生素"
"42","31860172","10.荒漠河岸林胡杨叶片对地下水埋深的光谱响应研究","2022","地区科学基金项目","C0310","C0310","地区科学基金项目","王家强","40.0","2018","2022","塔里木大学","限制因子； 脆弱生态系统； 受损过程"
"43","31860170","11.我国干旱区湖滨盐碱化湿地土壤的生态修复机理研究","2022","地区科学基金项目","C0310","C0310","地区科学基金项目","郭伟","40.0","2018","2022","内蒙古大学","盐碱化湿地； 联合修复； 丛枝菌根真菌； 修复机理； 盐生植物"
"44","31860174","12.南方石漠化区植被修复的微地形效应及其适应性管理策略研究","2022","地区科学基金项目","C0310","C0310","地区科学基金项目","吕仕洪","39.0","2018","2022","广西壮族自治区中国科学院广西植物研究所","群落配置； 石漠化； 微地形效应； 适应性管理； 植被恢复"
